Bereinigung,Indizes / Veränderungen,Nominal / Real,Branche / Warengruppe,Monat,DATA
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-09-01,99.937
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-10-01,111.981
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-11-01,111.911
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-12-01,133.895
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-01-01,94.524
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-02-01,82.707
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-03-01,119.78
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-04-01,111.205
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-05-01,110.969
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-06-01,107.895
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-07-01,105.353
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-08-01,99.736
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-09-01,101.188
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-10-01,109.136
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-11-01,117.379
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-12-01,135.079
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-01-01,99.229
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-02-01,93.674
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-03-01,109.743
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-04-01,106.505
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-05-01,110.726
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-06-01,107.758
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-07-01,106.384
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-08-01,103.445
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-09-01,105.285
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-10-01,107.739
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-11-01,118.559
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-12-01,135.381
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-01-01,100.913
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-02-01,95.963
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-03-01,111.528
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-04-01,102.769
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-05-01,112.39
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-06-01,113.346
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-07-01,105.849
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-08-01,103.865
Unbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-09-01,106.571
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-01-01,71.586
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-02-01,71.569
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-03-01,73.484
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-04-01,75.623
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-05-01,82.318
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-06-01,68.849
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-07-01,73.108
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-08-01,70.544
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-09-01,76.268
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-10-01,78.04
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-11-01,84.815
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-12-01,98.547
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-01-01,75.18
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-02-01,70.78
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-03-01,76.623
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-04-01,74.733
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-05-01,82.468
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-06-01,74.037
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-07-01,74.0
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-08-01,72.662
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-09-01,77.105
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-10-01,79.074
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-11-01,86.413
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-12-01,98.59
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-01-01,77.197
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-02-01,72.175
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-03-01,77.62
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-04-01,75.622
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-05-01,81.2
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-06-01,71.558
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-07-01,76.017
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-08-01,72.896
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-09-01,74.577
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-10-01,79.776
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-11-01,83.991
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-12-01,95.431
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-01-01,77.577
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-02-01,70.939
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-03-01,74.921
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-04-01,77.096
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-05-01,81.958
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-06-01,70.206
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-07-01,77.284
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-08-01,69.689
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-09-01,77.022
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-10-01,81.286
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-11-01,80.643
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-12-01,97.772
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-01-01,80.128
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-02-01,73.478
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-03-01,76.956
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-04-01,78.47
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-05-01,79.377
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-06-01,75.176
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-07-01,78.153
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-08-01,72.883
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-09-01,76.813
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-10-01,78.679
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-11-01,83.546
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-12-01,98.701
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-01-01,77.569
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-02-01,72.7
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-03-01,79.232
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-04-01,80.668
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-05-01,79.165
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-06-01,77.695
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-07-01,79.435
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-08-01,76.323
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-09-01,78.103
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-10-01,81.083
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-11-01,85.596
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-12-01,102.044
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-01-01,80.107
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-02-01,73.106
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-03-01,79.929
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-04-01,80.316
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-05-01,84.047
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-06-01,78.519
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-07-01,81.647
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-08-01,80.364
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-09-01,80.383
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-10-01,81.87
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-11-01,88.821
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-12-01,103.362
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-01-01,84.345
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-02-01,76.521
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-03-01,86.189
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-04-01,83.211
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-05-01,86.912
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-06-01,82.814
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-07-01,84.521
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-08-01,83.656
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-09-01,82.901
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-10-01,87.175
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-11-01,91.799
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-12-01,105.081
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-01-01,85.973
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-02-01,82.859
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-03-01,84.591
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-04-01,85.638
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-05-01,93.848
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-06-01,84.028
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-07-01,90.685
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-08-01,84.227
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-09-01,88.95
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-10-01,90.178
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-11-01,90.788
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-12-01,109.128
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-01-01,87.269
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-02-01,80.021
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-03-01,85.726
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-04-01,86.913
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-05-01,92.721
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-06-01,84.755
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-07-01,91.544
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-08-01,83.39
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-09-01,87.389
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-10-01,94.228
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-11-01,91.051
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-12-01,113.774
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-01-01,87.232
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-02-01,82.329
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-03-01,93.078
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-04-01,87.896
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-05-01,92.311
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-06-01,89.252
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-07-01,95.716
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-08-01,87.192
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-09-01,91.067
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-10-01,93.925
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-11-01,96.785
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-12-01,117.548
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-01-01,88.234
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-02-01,83.367
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-03-01,92.688
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-04-01,94.526
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-05-01,95.873
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-06-01,88.677
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-07-01,94.853
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-08-01,86.369
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-09-01,89.418
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-10-01,94.043
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-11-01,98.401
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-12-01,119.511
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-01-01,92.287
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-02-01,87.259
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-03-01,98.419
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-04-01,90.574
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-05-01,99.807
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-06-01,95.755
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-07-01,95.946
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-08-01,91.811
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-09-01,91.971
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-10-01,98.093
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-11-01,101.692
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-12-01,118.231
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-01-01,94.634
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-02-01,86.085
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-03-01,96.5
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-04-01,94.14
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-05-01,101.684
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-06-01,95.622
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-07-01,98.286
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-08-01,94.36
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-09-01,91.875
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-10-01,99.766
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-11-01,106.167
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-12-01,119.957
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-01-01,94.757
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-02-01,87.167
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-03-01,97.595
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-04-01,97.17
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-05-01,103.537
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-06-01,96.244
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-07-01,98.889
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-08-01,94.058
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-09-01,94.401
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-10-01,100.739
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-11-01,103.258
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-12-01,124.932
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-01-01,96.083
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-02-01,86.667
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-03-01,98.406
Unbereinigt,Indizes,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-04-01,96.948
